TIME,SOURCE,DESTINATION,RATE_MBPS,RTT_MS,JITTER_MS,CWND,RTX_OUT,LOST_OUT,RTX_TOT
1.846052,10.0.0.1:38250,10.0.0.2:5000,13,148,0.353,183,0,0,96
1.846221,10.0.0.1:38250,10.0.0.2:5000,14,148,0.343,183,0,0,96
1.846257,10.0.0.1:38250,10.0.0.2:5000,14,148,0.331,183,0,0,96
1.847557,10.0.0.1:38250,10.0.0.2:5000,13,148,0.279,183,0,0,96
1.847573,10.0.0.1:38250,10.0.0.2:5000,14,148,0.235,183,0,0,96
1.849423,10.0.0.1:38250,10.0.0.2:5000,14,148,0.385,183,0,0,96
1.849588,10.0.0.1:38250,10.0.0.2:5000,14,148,0.492,183,0,0,96
1.849608,10.0.0.1:38250,10.0.0.2:5000,13,148,0.495,183,0,0,96
1.849731,10.0.0.1:38250,10.0.0.2:5000,13,148,0.481,183,0,0,96
1.851105,10.0.0.1:38250,10.0.0.2:5000,13,148,0.436,183,0,0,96
1.854236,10.0.0.1:38250,10.0.0.2:5000,14,148,0.454,183,0,0,96
1.854402,10.0.0.1:38250,10.0.0.2:5000,13,148,0.472,183,0,0,96
1.855520,10.0.0.1:38250,10.0.0.2:5000,14,148,0.356,183,0,0,96
1.855681,10.0.0.1:38250,10.0.0.2:5000,14,148,0.285,183,0,0,96
1.858035,10.0.0.1:38250,10.0.0.2:5000,13,148,0.286,184,0,0,96
1.861023,10.0.0.1:38250,10.0.0.2:5000,13,149,0.519,184,0,0,96
1.861207,10.0.0.1:38250,10.0.0.2:5000,13,149,0.432,184,0,0,96
1.861228,10.0.0.1:38250,10.0.0.2:5000,14,149,0.358,184,0,0,96
1.862424,10.0.0.1:38250,10.0.0.2:5000,14,149,0.388,184,0,0,96
1.865429,10.0.0.1:38250,10.0.0.2:5000,13,149,0.392,184,0,0,96
1.865628,10.0.0.1:38250,10.0.0.2:5000,13,149,0.408,184,0,0,96
1.865640,10.0.0.1:38250,10.0.0.2:5000,14,149,0.419,184,0,0,96
1.866799,10.0.0.1:38250,10.0.0.2:5000,14,149,0.339,184,0,0,96
1.869767,10.0.0.1:38250,10.0.0.2:5000,14,149,0.276,184,0,0,96
1.870078,10.0.0.1:38250,10.0.0.2:5000,14,149,0.264,184,0,0,96
1.871485,10.0.0.1:38250,10.0.0.2:5000,13,149,0.279,184,0,0,96
1.873921,10.0.0.1:38250,10.0.0.2:5000,14,149,0.354,184,0,0,96
1.874122,10.0.0.1:38250,10.0.0.2:5000,13,149,0.366,184,0,0,96
1.876021,10.0.0.1:38250,10.0.0.2:5000,14,149,0.350,184,0,0,96
1.876214,10.0.0.1:38250,10.0.0.2:5000,14,149,0.352,184,0,0,96
1.878571,10.0.0.1:38250,10.0.0.2:5000,13,149,0.307,184,0,0,96
1.878738,10.0.0.1:38250,10.0.0.2:5000,14,149,0.247,184,0,0,96
1.879753,10.0.0.1:38250,10.0.0.2:5000,13,148,0.269,184,0,0,96
1.883312,10.0.0.1:38250,10.0.0.2:5000,14,149,0.436,184,0,0,96
1.883417,10.0.0.1:38250,10.0.0.2:5000,14,149,0.545,184,0,0,96
1.883560,10.0.0.1:38250,10.0.0.2:5000,14,149,0.551,184,0,0,96
1.884735,10.0.0.1:38250,10.0.0.2:5000,14,149,0.427,184,0,0,96
1.887816,10.0.0.1:38250,10.0.0.2:5000,13,149,0.379,184,0,0,96
1.887881,10.0.0.1:38250,10.0.0.2:5000,14,149,0.345,184,0,0,96
1.889147,10.0.0.1:38250,10.0.0.2:5000,13,149,0.308,184,0,0,96
1.891024,10.0.0.1:38250,10.0.0.2:5000,14,149,0.423,184,0,0,96
1.891194,10.0.0.1:38250,10.0.0.2:5000,14,149,0.435,184,0,0,96
1.892389,10.0.0.1:38250,10.0.0.2:5000,13,148,0.450,184,0,0,96
1.894838,10.0.0.1:38250,10.0.0.2:5000,14,149,0.447,184,0,0,96
1.894940,10.0.0.1:38250,10.0.0.2:5000,14,149,0.444,184,0,0,96
1.896777,10.0.0.1:38250,10.0.0.2:5000,14,149,0.412,184,0,0,96
1.896916,10.0.0.1:38250,10.0.0.2:5000,14,149,0.360,184,0,0,96
1.898764,10.0.0.1:38250,10.0.0.2:5000,14,148,0.370,184,0,0,96
1.898780,10.0.0.1:38250,10.0.0.2:5000,14,148,0.377,184,0,0,96
1.901280,10.0.0.1:38250,10.0.0.2:5000,13,148,0.360,184,0,0,96
1.903245,10.0.0.1:38250,10.0.0.2:5000,13,148,0.448,184,0,0,96
1.903441,10.0.0.1:38250,10.0.0.2:5000,14,149,0.517,184,0,0,96
1.903729,10.0.0.1:38250,10.0.0.2:5000,14,148,0.524,184,0,0,96
1.904917,10.0.0.1:38250,10.0.0.2:5000,14,148,0.413,184,0,0,96
1.907410,10.0.0.1:38250,10.0.0.2:5000,13,148,0.345,184,0,0,96
1.907590,10.0.0.1:38250,10.0.0.2:5000,14,148,0.312,184,0,0,96
1.909962,10.0.0.1:38250,10.0.0.2:5000,14,148,0.250,184,0,0,96
1.910028,10.0.0.1:38250,10.0.0.2:5000,14,148,0.210,184,0,0,96
1.911287,10.0.0.1:38250,10.0.0.2:5000,13,148,0.219,184,0,0,96
1.913778,10.0.0.1:38250,10.0.0.2:5000,14,148,0.198,184,0,0,96
1.913834,10.0.0.1:38250,10.0.0.2:5000,14,148,0.170,184,0,0,96
1.913984,10.0.0.1:38250,10.0.0.2:5000,14,148,0.129,184,0,0,96
1.915879,10.0.0.1:38250,10.0.0.2:5000,14,148,0.143,184,0,0,96
1.918886,10.0.0.1:38250,10.0.0.2:5000,14,148,0.228,184,0,0,96
1.920325,10.0.0.1:38250,10.0.0.2:5000,14,148,0.212,184,0,0,96
1.921732,10.0.0.1:38250,10.0.0.2:5000,14,148,0.212,184,0,0,96
1.923103,10.0.0.1:38250,10.0.0.2:5000,14,148,0.215,184,0,0,96
1.926405,10.0.0.1:38250,10.0.0.2:5000,14,148,0.275,184,0,0,96
1.928372,10.0.0.1:38250,10.0.0.2:5000,14,148,0.229,184,0,0,96
1.929900,10.0.0.1:38250,10.0.0.2:5000,14,148,0.220,184,0,0,96
1.931260,10.0.0.1:38250,10.0.0.2:5000,14,148,0.234,184,0,0,96
1.936620,10.0.0.1:38250,10.0.0.2:5000,14,148,0.379,184,0,0,96
1.938153,10.0.0.1:38250,10.0.0.2:5000,14,148,0.369,184,0,0,96
1.940909,10.0.0.1:38250,10.0.0.2:5000,14,148,0.362,184,0,0,96
1.944515,10.0.0.1:38250,10.0.0.2:5000,14,148,0.308,184,0,0,96
1.946963,10.0.0.1:38250,10.0.0.2:5000,14,148,0.321,184,0,0,96
1.949734,10.0.0.1:38250,10.0.0.2:5000,14,148,0.303,184,0,0,96
1.951287,10.0.0.1:38250,10.0.0.2:5000,14,148,0.294,184,0,0,96
1.952770,10.0.0.1:38250,10.0.0.2:5000,14,148,0.271,184,0,0,96
1.954058,10.0.0.1:38250,10.0.0.2:5000,14,148,0.271,184,0,0,96
1.957064,10.0.0.1:38250,10.0.0.2:5000,14,148,0.319,184,0,0,96
1.957115,10.0.0.1:38250,10.0.0.2:5000,14,148,0.320,184,0,0,96
1.959779,10.0.0.1:38250,10.0.0.2:5000,14,148,0.283,184,0,0,96
1.959835,10.0.0.1:38250,10.0.0.2:5000,14,148,0.288,184,0,0,96
1.962025,10.0.0.1:38250,10.0.0.2:5000,14,148,0.232,184,0,0,96
1.965047,10.0.0.1:38250,10.0.0.2:5000,14,148,0.245,184,0,0,96
1.966896,10.0.0.1:38250,10.0.0.2:5000,14,148,0.245,184,0,0,96
1.968289,10.0.0.1:38250,10.0.0.2:5000,14,148,0.232,184,0,0,96
1.969601,10.0.0.1:38250,10.0.0.2:5000,14,148,0.296,184,0,0,96
1.971965,10.0.0.1:38250,10.0.0.2:5000,14,148,0.244,184,0,0,96
1.973250,10.0.0.1:38250,10.0.0.2:5000,14,148,0.235,184,0,0,96
1.974554,10.0.0.1:38250,10.0.0.2:5000,14,148,0.293,184,0,0,96
1.976032,10.0.0.1:38250,10.0.0.2:5000,14,148,0.261,184,0,0,96
1.976203,10.0.0.1:38250,10.0.0.2:5000,14,148,0.211,184,0,0,96
1.977381,10.0.0.1:38250,10.0.0.2:5000,14,148,0.218,184,0,0,96
1.979319,10.0.0.1:38250,10.0.0.2:5000,14,148,0.309,184,0,0,96
1.980823,10.0.0.1:38250,10.0.0.2:5000,14,148,0.253,184,0,0,96
1.982325,10.0.0.1:38250,10.0.0.2:5000,14,148,0.190,184,0,0,96
1.983952,10.0.0.1:38250,10.0.0.2:5000,14,148,0.187,184,0,0,96
1.985356,10.0.0.1:38250,10.0.0.2:5000,14,148,0.179,184,0,0,96
1.986160,10.0.0.1:38250,10.0.0.2:5000,14,148,0.185,184,0,0,96
1.988045,10.0.0.1:38250,10.0.0.2:5000,14,148,0.151,184,0,0,96
1.991053,10.0.0.1:38250,10.0.0.2:5000,14,148,0.306,184,0,0,96
1.992421,10.0.0.1:38250,10.0.0.2:5000,14,148,0.324,184,0,0,96
1.993722,10.0.0.1:38250,10.0.0.2:5000,14,148,0.321,184,0,0,96
1.995010,10.0.0.1:38250,10.0.0.2:5000,14,148,0.322,184,0,0,96
1.995175,10.0.0.1:38250,10.0.0.2:5000,14,148,0.303,184,0,0,96
1.997177,10.0.0.1:38250,10.0.0.2:5000,14,148,0.266,184,0,0,96
1.999244,10.0.0.1:38250,10.0.0.2:5000,13,148,0.215,184,0,0,96
1.999369,10.0.0.1:38250,10.0.0.2:5000,14,148,0.190,184,0,0,96
2.000680,10.0.0.1:38250,10.0.0.2:5000,14,148,0.332,184,0,0,96
2.002678,10.0.0.1:38250,10.0.0.2:5000,14,148,0.273,184,0,0,96
2.002912,10.0.0.1:38250,10.0.0.2:5000,14,148,0.278,184,0,0,96
2.004244,10.0.0.1:38250,10.0.0.2:5000,14,148,0.278,184,0,0,96
2.006719,10.0.0.1:38250,10.0.0.2:5000,14,148,0.263,184,0,0,96
2.006895,10.0.0.1:38250,10.0.0.2:5000,14,148,0.268,184,0,0,96
2.008041,10.0.0.1:38250,10.0.0.2:5000,14,148,0.405,185,0,0,96
2.008297,10.0.0.1:38250,10.0.0.2:5000,14,148,0.413,185,0,0,96
2.010468,10.0.0.1:38250,10.0.0.2:5000,13,148,0.355,185,0,0,96
2.010788,10.0.0.1:38250,10.0.0.2:5000,14,148,0.267,185,0,0,96
2.013175,10.0.0.1:38250,10.0.0.2:5000,14,148,0.499,185,0,0,96
2.013449,10.0.0.1:38250,10.0.0.2:5000,14,148,0.453,185,0,0,96
2.015047,10.0.0.1:38250,10.0.0.2:5000,14,148,0.381,185,0,0,96
2.015276,10.0.0.1:38250,10.0.0.2:5000,14,148,0.293,185,0,0,96
2.017517,10.0.0.1:38250,10.0.0.2:5000,14,148,0.494,185,0,0,96
2.017692,10.0.0.1:38250,10.0.0.2:5000,14,148,0.480,185,0,0,96
2.019421,10.0.0.1:38250,10.0.0.2:5000,14,148,0.455,185,0,0,96
2.019672,10.0.0.1:38250,10.0.0.2:5000,14,148,0.393,185,0,0,96
2.021983,10.0.0.1:38250,10.0.0.2:5000,14,148,0.356,185,0,0,96
2.024483,10.0.0.1:38250,10.0.0.2:5000,14,148,0.271,185,0,0,96
2.024535,10.0.0.1:38250,10.0.0.2:5000,14,148,0.206,185,0,0,96
2.025867,10.0.0.1:38250,10.0.0.2:5000,14,148,0.216,185,0,0,96
2.029147,10.0.0.1:38250,10.0.0.2:5000,14,148,0.291,185,0,0,96
2.029176,10.0.0.1:38250,10.0.0.2:5000,14,148,0.335,185,0,0,96
2.029220,10.0.0.1:38250,10.0.0.2:5000,14,148,0.359,185,0,0,96
2.030794,10.0.0.1:38250,10.0.0.2:5000,14,148,0.367,185,0,0,96
2.034433,10.0.0.1:38250,10.0.0.2:5000,14,148,0.417,185,0,0,96
2.034742,10.0.0.1:38250,10.0.0.2:5000,14,148,0.476,185,0,0,96
2.034765,10.0.0.1:38250,10.0.0.2:5000,14,149,0.503,185,0,0,96
2.035854,10.0.0.1:38250,10.0.0.2:5000,14,148,0.499,185,0,0,96
2.038900,10.0.0.1:38250,10.0.0.2:5000,14,149,0.480,185,0,0,96
2.039206,10.0.0.1:38250,10.0.0.2:5000,14,149,0.492,185,0,0,96
2.039240,10.0.0.1:38250,10.0.0.2:5000,14,149,0.482,185,0,0,96
2.040598,10.0.0.1:38250,10.0.0.2:5000,14,148,0.462,185,0,0,96
2.040627,10.0.0.1:38250,10.0.0.2:5000,14,148,0.430,185,0,0,96
2.043606,10.0.0.1:38250,10.0.0.2:5000,14,148,0.330,185,0,0,96
2.046776,10.0.0.1:38250,10.0.0.2:5000,14,149,0.394,185,0,0,96
2.046821,10.0.0.1:38250,10.0.0.2:5000,14,149,0.430,185,0,0,96
2.046822,10.0.0.1:38250,10.0.0.2:5000,14,149,0.433,185,0,0,96
2.046976,10.0.0.1:38250,10.0.0.2:5000,14,148,0.419,185,0,0,96
2.049884,10.0.0.1:38250,10.0.0.2:5000,14,148,0.349,185,0,0,96
2.049943,10.0.0.1:38250,10.0.0.2:5000,14,148,0.284,185,0,0,96
2.055554,10.0.0.1:38250,10.0.0.2:5000,14,149,0.649,185,0,0,96
2.055641,10.0.0.1:38250,10.0.0.2:5000,14,149,0.670,185,0,0,96
2.055646,10.0.0.1:38250,10.0.0.2:5000,14,149,0.664,185,0,0,96
2.055807,10.0.0.1:38250,10.0.0.2:5000,14,149,0.648,185,0,0,96
2.055847,10.0.0.1:38250,10.0.0.2:5000,14,149,0.635,185,0,0,96
2.061001,10.0.0.1:38250,10.0.0.2:5000,14,149,0.693,185,0,0,96
2.061113,10.0.0.1:38250,10.0.0.2:5000,14,149,0.559,185,0,0,96
2.061406,10.0.0.1:38250,10.0.0.2:5000,14,149,0.489,185,0,0,96
2.061444,10.0.0.1:38250,10.0.0.2:5000,14,149,0.504,185,0,0,96
2.062609,10.0.0.1:38250,10.0.0.2:5000,14,149,0.530,185,0,0,96
2.068588,10.0.0.1:38250,10.0.0.2:5000,14,149,0.855,185,0,0,96
2.068650,10.0.0.1:38250,10.0.0.2:5000,14,149,1.049,185,0,0,96
2.068774,10.0.0.1:38250,10.0.0.2:5000,14,149,0.791,185,0,0,96
2.068797,10.0.0.1:38250,10.0.0.2:5000,14,149,0.773,185,0,0,96
2.068805,10.0.0.1:38250,10.0.0.2:5000,14,149,0.791,185,0,0,96
2.070038,10.0.0.1:38250,10.0.0.2:5000,14,149,0.804,185,0,0,96
2.075392,10.0.0.1:38250,10.0.0.2:5000,14,149,0.616,185,0,0,96
2.076716,10.0.0.1:38250,10.0.0.2:5000,14,149,0.554,185,0,0,96
2.076879,10.0.0.1:38250,10.0.0.2:5000,14,148,0.568,185,0,0,96
2.083125,10.0.0.1:38250,10.0.0.2:5000,14,149,0.817,185,0,0,96
2.084998,10.0.0.1:38250,10.0.0.2:5000,14,149,0.707,185,0,0,96
2.085737,10.0.0.1:38250,10.0.0.2:5000,14,148,0.707,185,0,0,96
2.087798,10.0.0.1:38250,10.0.0.2:5000,14,148,0.716,185,0,0,96
2.091435,10.0.0.1:38250,10.0.0.2:5000,14,148,0.719,185,0,0,96
2.094935,10.0.0.1:38250,10.0.0.2:5000,14,148,0.593,185,0,0,96
2.097010,10.0.0.1:38250,10.0.0.2:5000,14,148,0.578,185,0,0,96
2.098946,10.0.0.1:38250,10.0.0.2:5000,14,148,0.503,185,0,0,96
2.100378,10.0.0.1:38250,10.0.0.2:5000,14,148,0.444,185,0,0,96
2.101783,10.0.0.1:38250,10.0.0.2:5000,14,148,0.377,185,0,0,96
2.103817,10.0.0.1:38250,10.0.0.2:5000,14,147,0.385,185,0,0,96
2.106685,10.0.0.1:38250,10.0.0.2:5000,14,147,0.388,185,0,0,96
2.108105,10.0.0.1:38250,10.0.0.2:5000,14,147,0.363,185,0,0,96
2.109026,10.0.0.1:38250,10.0.0.2:5000,14,147,0.364,185,0,0,96
2.109623,10.0.0.1:38250,10.0.0.2:5000,14,147,0.288,185,0,0,96
2.111853,10.0.0.1:38250,10.0.0.2:5000,14,147,0.293,185,0,0,96
2.114069,10.0.0.1:38250,10.0.0.2:5000,14,147,0.272,185,0,0,96
2.115684,10.0.0.1:38250,10.0.0.2:5000,14,147,0.223,185,0,0,96
2.117007,10.0.0.1:38250,10.0.0.2:5000,14,147,0.182,185,0,0,96
2.119381,10.0.0.1:38250,10.0.0.2:5000,14,147,0.147,185,0,0,96
2.120693,10.0.0.1:38250,10.0.0.2:5000,14,147,0.117,185,0,0,96
2.122231,10.0.0.1:38250,10.0.0.2:5000,14,147,0.111,185,0,0,96
2.123587,10.0.0.1:38250,10.0.0.2:5000,14,147,0.088,185,0,0,96
2.124443,10.0.0.1:38250,10.0.0.2:5000,14,147,0.092,185,0,0,96
2.124840,10.0.0.1:38250,10.0.0.2:5000,14,147,0.069,185,0,0,96
2.126786,10.0.0.1:38250,10.0.0.2:5000,14,147,0.052,185,0,0,96
2.128138,10.0.0.1:38250,10.0.0.2:5000,14,147,0.053,185,0,0,96
2.130276,10.0.0.1:38250,10.0.0.2:5000,14,147,0.102,185,0,0,96
2.134507,10.0.0.1:38250,10.0.0.2:5000,14,147,0.457,185,0,0,96
2.135048,10.0.0.1:38250,10.0.0.2:5000,14,148,0.569,185,0,0,96
2.136027,10.0.0.1:38250,10.0.0.2:5000,14,148,0.443,185,0,0,96
2.138692,10.0.0.1:38250,10.0.0.2:5000,14,148,0.650,185,0,0,96
2.138772,10.0.0.1:38250,10.0.0.2:5000,14,148,0.573,185,0,0,96
2.139487,10.0.0.1:38250,10.0.0.2:5000,14,148,0.575,185,0,0,96
2.140713,10.0.0.1:38250,10.0.0.2:5000,14,148,0.575,185,0,0,96
2.152032,10.0.0.1:38250,10.0.0.2:5000,14,149,1.550,185,0,0,96
2.153756,10.0.0.1:38250,10.0.0.2:5000,14,150,2.093,185,0,0,96
2.153930,10.0.0.1:38250,10.0.0.2:5000,14,150,2.407,185,0,0,96
2.153965,10.0.0.1:38250,10.0.0.2:5000,14,151,2.283,185,0,0,96
2.153995,10.0.0.1:38250,10.0.0.2:5000,14,151,1.954,185,0,0,96
2.154017,10.0.0.1:38250,10.0.0.2:5000,14,151,1.680,185,0,0,96
2.154058,10.0.0.1:38250,10.0.0.2:5000,14,151,1.317,185,0,0,96
2.154080,10.0.0.1:38250,10.0.0.2:5000,14,151,1.232,185,0,0,96
2.154106,10.0.0.1:38250,10.0.0.2:5000,14,151,1.135,185,0,0,96
2.155387,10.0.0.1:38250,10.0.0.2:5000,14,151,1.141,185,0,0,96
2.162427,10.0.0.1:38250,10.0.0.2:5000,14,151,1.278,185,0,0,96
2.163981,10.0.0.1:38250,10.0.0.2:5000,14,152,1.522,186,0,0,96
2.164047,10.0.0.1:38250,10.0.0.2:5000,14,152,1.342,186,0,0,96
2.164062,10.0.0.1:38250,10.0.0.2:5000,14,152,1.184,186,0,0,96
2.164299,10.0.0.1:38250,10.0.0.2:5000,14,152,1.042,186,0,0,96
2.164322,10.0.0.1:38250,10.0.0.2:5000,14,152,0.913,186,0,0,96
2.164336,10.0.0.1:38250,10.0.0.2:5000,14,151,0.928,186,0,0,96
2.167370,10.0.0.1:38250,10.0.0.2:5000,14,151,0.769,186,0,0,96
2.171635,10.0.0.1:38250,10.0.0.2:5000,14,152,0.867,186,0,0,96
2.171869,10.0.0.1:38250,10.0.0.2:5000,14,152,0.934,186,0,0,96
2.171878,10.0.0.1:38250,10.0.0.2:5000,14,152,0.712,186,0,0,96
2.172386,10.0.0.1:38250,10.0.0.2:5000,14,152,0.607,186,0,0,96
2.172409,10.0.0.1:38250,10.0.0.2:5000,14,152,0.620,186,0,0,96
2.172422,10.0.0.1:38250,10.0.0.2:5000,14,152,0.628,186,0,0,96
2.172436,10.0.0.1:38250,10.0.0.2:5000,14,151,0.671,186,0,0,96
2.177720,10.0.0.1:38250,10.0.0.2:5000,14,151,0.548,186,0,0,96
2.177768,10.0.0.1:38250,10.0.0.2:5000,14,151,0.458,186,0,0,96
2.184086,10.0.0.1:38250,10.0.0.2:5000,14,152,0.764,186,0,0,96
2.184570,10.0.0.1:38250,10.0.0.2:5000,14,152,0.758,186,0,0,96
2.184596,10.0.0.1:38250,10.0.0.2:5000,14,152,0.735,186,0,0,96
2.184599,10.0.0.1:38250,10.0.0.2:5000,14,152,0.696,186,0,0,96
2.184600,10.0.0.1:38250,10.0.0.2:5000,14,152,0.710,186,0,0,96
2.185200,10.0.0.1:38250,10.0.0.2:5000,14,151,0.733,186,0,0,96
2.185245,10.0.0.1:38250,10.0.0.2:5000,14,151,0.748,186,0,0,96
2.189083,10.0.0.1:38250,10.0.0.2:5000,14,151,0.763,186,0,0,96
2.195159,10.0.0.1:38250,10.0.0.2:5000,14,152,1.137,186,0,0,96
2.195204,10.0.0.1:38250,10.0.0.2:5000,14,152,1.142,186,0,0,96
2.195571,10.0.0.1:38250,10.0.0.2:5000,14,152,1.154,186,0,0,96
2.195589,10.0.0.1:38250,10.0.0.2:5000,14,153,1.129,186,0,0,96
2.195590,10.0.0.1:38250,10.0.0.2:5000,14,153,0.993,186,0,0,96
2.195592,10.0.0.1:38250,10.0.0.2:5000,14,152,0.872,186,0,0,96
2.197328,10.0.0.1:38250,10.0.0.2:5000,14,152,0.881,186,0,0,96
2.203923,10.0.0.1:38250,10.0.0.2:5000,14,152,0.842,186,0,0,96
2.203956,10.0.0.1:38250,10.0.0.2:5000,14,152,0.795,186,0,0,96
2.204277,10.0.0.1:38250,10.0.0.2:5000,14,153,0.778,186,0,0,96
2.204403,10.0.0.1:38250,10.0.0.2:5000,14,153,0.760,186,0,0,96
2.204507,10.0.0.1:38250,10.0.0.2:5000,13,152,0.804,186,0,0,96
2.205394,10.0.0.1:38250,10.0.0.2:5000,14,152,0.824,186,0,0,96
2.209030,10.0.0.1:38250,10.0.0.2:5000,14,152,0.724,186,0,0,96
2.209064,10.0.0.1:38250,10.0.0.2:5000,14,152,0.640,186,0,0,96
2.209066,10.0.0.1:38250,10.0.0.2:5000,14,152,0.566,186,0,0,96
2.213616,10.0.0.1:38250,10.0.0.2:5000,13,152,0.425,186,0,0,96
2.213724,10.0.0.1:38250,10.0.0.2:5000,13,152,0.436,186,0,0,96
2.213741,10.0.0.1:38250,10.0.0.2:5000,14,152,0.443,186,0,0,96
2.213756,10.0.0.1:38250,10.0.0.2:5000,14,152,0.447,186,0,0,96
2.215387,10.0.0.1:38250,10.0.0.2:5000,14,152,0.412,186,0,0,96
2.215866,10.0.0.1:38250,10.0.0.2:5000,14,152,0.436,186,0,0,96
2.221385,10.0.0.1:38250,10.0.0.2:5000,14,152,0.381,186,0,0,96
2.221939,10.0.0.1:38250,10.0.0.2:5000,14,152,0.350,186,0,0,96
2.221984,10.0.0.1:38250,10.0.0.2:5000,14,152,0.313,186,0,0,96
2.221995,10.0.0.1:38250,10.0.0.2:5000,14,152,0.278,186,0,0,96
2.222003,10.0.0.1:38250,10.0.0.2:5000,14,152,0.245,186,0,0,96
2.224139,10.0.0.1:38250,10.0.0.2:5000,14,152,0.419,186,0,0,96
2.224368,10.0.0.1:38250,10.0.0.2:5000,14,152,0.460,186,0,0,96
2.229697,10.0.0.1:38250,10.0.0.2:5000,14,152,0.464,186,0,0,96
2.232264,10.0.0.1:38250,10.0.0.2:5000,14,151,0.496,186,0,0,96
2.232774,10.0.0.1:38250,10.0.0.2:5000,14,151,0.514,186,0,0,96
2.235650,10.0.0.1:38250,10.0.0.2:5000,14,151,0.493,186,0,0,96
2.237729,10.0.0.1:38250,10.0.0.2:5000,14,151,0.500,186,0,0,96
2.239586,10.0.0.1:38250,10.0.0.2:5000,14,150,0.533,186,0,0,96
2.241719,10.0.0.1:38250,10.0.0.2:5000,14,150,0.579,186,0,0,96
2.245563,10.0.0.1:38250,10.0.0.2:5000,14,150,0.589,186,0,0,96
2.247056,10.0.0.1:38250,10.0.0.2:5000,14,149,0.601,186,0,0,96
2.247772,10.0.0.1:38250,10.0.0.2:5000,14,149,0.621,186,0,0,96
2.250254,10.0.0.1:38250,10.0.0.2:5000,14,149,0.601,186,0,0,96
2.251774,10.0.0.1:38250,10.0.0.2:5000,14,149,0.604,186,0,0,96
2.256096,10.0.0.1:38250,10.0.0.2:5000,14,149,0.476,186,0,0,96
2.258505,10.0.0.1:38250,10.0.0.2:5000,14,149,0.500,186,0,0,96
2.261208,10.0.0.1:38250,10.0.0.2:5000,14,149,0.650,186,0,0,96
2.262480,10.0.0.1:38250,10.0.0.2:5000,14,149,0.607,186,0,0,96
2.262810,10.0.0.1:38250,10.0.0.2:5000,14,149,0.587,186,0,0,96
2.264399,10.0.0.1:38250,10.0.0.2:5000,14,149,0.559,186,0,0,96
2.264559,10.0.0.1:38250,10.0.0.2:5000,14,149,0.572,186,0,0,96
2.266489,10.0.0.1:38250,10.0.0.2:5000,14,149,0.588,186,0,0,96
2.268915,10.0.0.1:38250,10.0.0.2:5000,14,148,0.541,186,0,0,96
2.270245,10.0.0.1:38250,10.0.0.2:5000,14,148,0.520,186,0,0,96
2.271761,10.0.0.1:38250,10.0.0.2:5000,14,148,0.470,186,0,0,96
2.273216,10.0.0.1:38250,10.0.0.2:5000,14,148,0.396,186,0,0,96
2.275317,10.0.0.1:38250,10.0.0.2:5000,14,148,0.316,186,0,0,96
2.278342,10.0.0.1:38250,10.0.0.2:5000,14,148,0.395,186,0,0,96
2.281387,10.0.0.1:38250,10.0.0.2:5000,14,149,0.580,186,0,0,96
2.281877,10.0.0.1:38250,10.0.0.2:5000,14,148,0.588,186,0,0,96
2.284060,10.0.0.1:38250,10.0.0.2:5000,14,148,0.547,186,0,0,96
2.286244,10.0.0.1:38250,10.0.0.2:5000,14,149,0.591,186,0,0,96
2.287729,10.0.0.1:38250,10.0.0.2:5000,14,149,0.453,186,0,0,96
2.297344,10.0.0.1:38250,10.0.0.2:5000,14,149,1.292,186,0,0,96
2.298883,10.0.0.1:38250,10.0.0.2:5000,14,151,1.995,186,0,0,96
2.299106,10.0.0.1:38250,10.0.0.2:5000,14,151,2.421,186,0,0,96
2.301441,10.0.0.1:38250,10.0.0.2:5000,13,151,2.126,186,0,0,96
2.303373,10.0.0.1:38250,10.0.0.2:5000,13,151,1.847,186,0,0,96
2.304674,10.0.0.1:38250,10.0.0.2:5000,13,151,1.477,186,0,0,96
2.304832,10.0.0.1:38250,10.0.0.2:5000,13,151,1.167,186,0,0,96
2.306776,10.0.0.1:38250,10.0.0.2:5000,13,151,1.066,186,0,0,96
2.309484,10.0.0.1:38250,10.0.0.2:5000,13,151,1.304,186,0,0,96
2.309551,10.0.0.1:38250,10.0.0.2:5000,14,152,1.428,186,0,0,96
2.312372,10.0.0.1:38250,10.0.0.2:5000,13,152,1.366,186,0,0,96
2.312665,10.0.0.1:38250,10.0.0.2:5000,13,151,1.246,186,0,0,96
2.312697,10.0.0.1:38250,10.0.0.2:5000,13,151,1.124,184,1,1,97
2.314734,10.0.0.1:38250,10.0.0.2:5000,13,151,0.932,183,1,1,97
2.315053,10.0.0.1:38250,10.0.0.2:5000,13,151,0.817,182,1,1,97
2.316455,10.0.0.1:38250,10.0.0.2:5000,13,151,0.687,181,1,1,97
2.319159,10.0.0.1:38250,10.0.0.2:5000,13,152,0.919,178,1,1,97
2.320575,10.0.0.1:38250,10.0.0.2:5000,13,151,0.942,177,1,1,97
2.321884,10.0.0.1:38250,10.0.0.2:5000,13,151,0.908,176,1,1,97
2.323634,10.0.0.1:38250,10.0.0.2:5000,13,151,0.721,175,1,1,97
2.325281,10.0.0.1:38250,10.0.0.2:5000,13,151,0.737,173,1,1,97
2.326711,10.0.0.1:38250,10.0.0.2:5000,13,151,0.644,172,1,1,97
