TIME,SOURCE,DESTINATION,RATE_MBPS,RTT_MS,JITTER_MS,CWND,RTX_OUT,LOST_OUT,RTX_TOT
0.516958,10.0.0.1:45550,10.0.0.2:5000,1,130,3.126,53,0,0,1
0.517029,10.0.0.1:45550,10.0.0.2:5000,2,129,2.787,54,0,0,1
0.527293,10.0.0.1:45550,10.0.0.2:5000,1,129,2.481,55,0,0,1
0.529195,10.0.0.1:45550,10.0.0.2:5000,2,129,1.965,56,0,0,1
0.537363,10.0.0.1:45550,10.0.0.2:5000,2,129,1.752,57,0,0,1
0.539433,10.0.0.1:45550,10.0.0.2:5000,2,129,1.329,58,0,0,1
0.546073,10.0.0.1:45550,10.0.0.2:5000,2,128,1.334,59,0,0,1
0.547932,10.0.0.1:45550,10.0.0.2:5000,2,128,1.090,60,0,0,1
0.548068,10.0.0.1:45550,10.0.0.2:5000,2,128,0.879,61,0,0,1
0.552568,10.0.0.1:45550,10.0.0.2:5000,2,128,0.888,62,0,0,1
0.553367,10.0.0.1:45550,10.0.0.2:5000,2,128,0.823,63,0,0,1
0.553522,10.0.0.1:45550,10.0.0.2:5000,2,127,0.734,64,0,0,1
0.560652,10.0.0.1:45550,10.0.0.2:5000,2,127,0.570,65,0,0,1
0.560718,10.0.0.1:45550,10.0.0.2:5000,2,127,0.437,66,0,0,1
0.560869,10.0.0.1:45550,10.0.0.2:5000,2,127,0.338,67,0,0,1
0.566602,10.0.0.1:45550,10.0.0.2:5000,2,127,0.338,68,0,0,1
0.566970,10.0.0.1:45550,10.0.0.2:5000,2,127,0.285,69,0,0,1
0.567875,10.0.0.1:45550,10.0.0.2:5000,2,127,0.300,70,0,0,1
0.573723,10.0.0.1:45550,10.0.0.2:5000,2,127,0.264,71,0,0,1
0.573869,10.0.0.1:45550,10.0.0.2:5000,2,128,0.251,72,0,0,1
0.573880,10.0.0.1:45550,10.0.0.2:5000,2,128,0.236,73,0,0,1
0.580196,10.0.0.1:45550,10.0.0.2:5000,2,128,0.243,74,0,0,1
0.580431,10.0.0.1:45550,10.0.0.2:5000,2,128,0.270,75,0,0,1
0.580456,10.0.0.1:45550,10.0.0.2:5000,3,128,0.282,76,0,0,1
0.587325,10.0.0.1:45550,10.0.0.2:5000,3,128,0.376,77,0,0,1
0.587483,10.0.0.1:45550,10.0.0.2:5000,3,128,0.446,78,0,0,1
0.587722,10.0.0.1:45550,10.0.0.2:5000,3,128,0.507,79,0,0,1
0.591032,10.0.0.1:45550,10.0.0.2:5000,3,128,0.515,80,0,0,1
0.594677,10.0.0.1:45550,10.0.0.2:5000,3,128,0.678,81,0,0,1
0.594701,10.0.0.1:45550,10.0.0.2:5000,3,129,0.767,82,0,0,1
0.596765,10.0.0.1:45550,10.0.0.2:5000,3,128,0.777,83,0,0,1
0.598003,10.0.0.1:45550,10.0.0.2:5000,3,128,0.666,84,0,0,1
0.598123,10.0.0.1:45550,10.0.0.2:5000,3,128,0.558,85,0,0,1
0.602397,10.0.0.1:45550,10.0.0.2:5000,3,128,0.574,86,0,0,1
0.602644,10.0.0.1:45550,10.0.0.2:5000,3,128,0.582,87,0,0,1
0.603462,10.0.0.1:45550,10.0.0.2:5000,3,128,0.517,88,0,0,1
0.610044,10.0.0.1:45550,10.0.0.2:5000,3,128,0.395,89,0,0,1
0.610199,10.0.0.1:45550,10.0.0.2:5000,3,128,0.309,90,0,0,1
0.610335,10.0.0.1:45550,10.0.0.2:5000,3,128,0.260,91,0,0,1
0.617887,10.0.0.1:45550,10.0.0.2:5000,3,128,0.411,92,0,0,1
0.617932,10.0.0.1:45550,10.0.0.2:5000,3,128,0.504,93,0,0,1
0.618030,10.0.0.1:45550,10.0.0.2:5000,4,128,0.561,94,0,0,1
0.625195,10.0.0.1:45550,10.0.0.2:5000,4,128,0.565,95,0,0,1
0.625228,10.0.0.1:45550,10.0.0.2:5000,4,129,0.554,96,0,0,1
0.625310,10.0.0.1:45550,10.0.0.2:5000,4,129,0.540,97,0,0,1
0.626465,10.0.0.1:45550,10.0.0.2:5000,4,128,0.566,98,0,0,1
0.627174,10.0.0.1:45550,10.0.0.2:5000,4,128,0.574,99,0,0,1
0.627844,10.0.0.1:45550,10.0.0.2:5000,4,128,0.530,100,0,0,1
0.633274,10.0.0.1:45550,10.0.0.2:5000,4,128,0.544,101,0,0,1
0.633423,10.0.0.1:45550,10.0.0.2:5000,4,128,0.551,102,0,0,1
0.634003,10.0.0.1:45550,10.0.0.2:5000,4,128,0.512,103,0,0,1
0.647157,10.0.0.1:45550,10.0.0.2:5000,4,128,0.654,104,0,0,1
0.647311,10.0.0.1:45550,10.0.0.2:5000,4,128,0.746,105,0,0,1
0.647341,10.0.0.1:45550,10.0.0.2:5000,4,128,0.787,106,0,0,1
0.655271,10.0.0.1:45550,10.0.0.2:5000,4,128,0.692,107,0,0,1
0.655409,10.0.0.1:45550,10.0.0.2:5000,4,128,0.590,108,0,0,1
0.655421,10.0.0.1:45550,10.0.0.2:5000,4,128,0.504,109,0,0,1
0.662713,10.0.0.1:45550,10.0.0.2:5000,4,129,0.862,110,0,0,1
0.662850,10.0.0.1:45550,10.0.0.2:5000,4,129,1.088,111,0,0,1
0.662877,10.0.0.1:45550,10.0.0.2:5000,5,129,1.205,112,0,0,1
0.665264,10.0.0.1:45550,10.0.0.2:5000,5,129,1.152,114,0,0,1
0.673100,10.0.0.1:45550,10.0.0.2:5000,5,129,1.157,116,0,0,1
0.676324,10.0.0.1:45550,10.0.0.2:5000,5,129,0.985,117,0,0,1
0.677719,10.0.0.1:45550,10.0.0.2:5000,5,129,0.833,119,0,0,1
0.677904,10.0.0.1:45550,10.0.0.2:5000,5,129,0.683,121,0,0,1
0.683436,10.0.0.1:45550,10.0.0.2:5000,5,128,0.699,123,0,0,1
0.690060,10.0.0.1:45550,10.0.0.2:5000,5,129,1.096,125,0,0,1
0.691328,10.0.0.1:45550,10.0.0.2:5000,5,129,1.022,127,0,0,1
0.693721,10.0.0.1:45550,10.0.0.2:5000,5,129,0.890,129,0,0,1
0.698129,10.0.0.1:45550,10.0.0.2:5000,5,129,0.839,131,0,0,1
0.703992,10.0.0.1:45550,10.0.0.2:5000,5,129,1.212,133,0,0,1
0.704245,10.0.0.1:45550,10.0.0.2:5000,5,130,1.451,134,0,0,1
0.708358,10.0.0.1:45550,10.0.0.2:5000,5,130,1.182,136,0,0,1
0.708565,10.0.0.1:45550,10.0.0.2:5000,5,130,0.994,138,0,0,1
0.708578,10.0.0.1:45550,10.0.0.2:5000,5,130,0.841,139,0,0,1
0.711962,10.0.0.1:45550,10.0.0.2:5000,5,130,0.863,141,0,0,1
0.717827,10.0.0.1:45550,10.0.0.2:5000,5,130,1.048,143,0,0,1
0.717935,10.0.0.1:45550,10.0.0.2:5000,5,131,1.150,144,0,0,1
0.718306,10.0.0.1:45550,10.0.0.2:5000,5,130,1.173,146,0,0,1
0.718987,10.0.0.1:45550,10.0.0.2:5000,5,130,1.178,148,0,0,1
0.725661,10.0.0.1:45550,10.0.0.2:5000,6,130,1.429,150,0,0,1
0.725985,10.0.0.1:45550,10.0.0.2:5000,6,130,1.441,152,0,0,1
0.732895,10.0.0.1:45550,10.0.0.2:5000,6,130,1.548,154,0,0,1
0.732910,10.0.0.1:45550,10.0.0.2:5000,6,131,1.573,155,0,0,1
0.732919,10.0.0.1:45550,10.0.0.2:5000,6,131,1.541,156,0,0,1
0.733015,10.0.0.1:45550,10.0.0.2:5000,6,131,1.560,157,0,0,1
0.733120,10.0.0.1:45550,10.0.0.2:5000,6,130,1.568,158,0,0,1
0.737643,10.0.0.1:45550,10.0.0.2:5000,6,130,1.343,159,0,0,1
0.737767,10.0.0.1:45550,10.0.0.2:5000,6,130,1.169,160,0,0,1
0.737798,10.0.0.1:45550,10.0.0.2:5000,6,131,1.022,161,0,0,1
0.737879,10.0.0.1:45550,10.0.0.2:5000,6,131,0.904,162,0,0,1
0.738159,10.0.0.1:45550,10.0.0.2:5000,6,131,0.833,163,0,0,1
0.745157,10.0.0.1:45550,10.0.0.2:5000,6,131,0.681,164,0,0,1
0.745337,10.0.0.1:45550,10.0.0.2:5000,6,131,0.582,165,0,0,1
0.747304,10.0.0.1:45550,10.0.0.2:5000,6,131,0.745,166,0,0,1
0.747537,10.0.0.1:45550,10.0.0.2:5000,6,132,0.858,167,0,0,1
0.747557,10.0.0.1:45550,10.0.0.2:5000,6,132,0.908,168,0,0,1
0.747808,10.0.0.1:45550,10.0.0.2:5000,6,132,0.943,169,0,0,1
0.747822,10.0.0.1:45550,10.0.0.2:5000,6,132,0.939,170,0,0,1
0.747866,10.0.0.1:45550,10.0.0.2:5000,6,132,1.000,171,0,0,1
0.752349,10.0.0.1:45550,10.0.0.2:5000,6,132,0.823,172,0,0,1
0.753539,10.0.0.1:45550,10.0.0.2:5000,6,132,0.702,173,0,0,1
0.753646,10.0.0.1:45550,10.0.0.2:5000,6,132,0.614,174,0,0,1
0.753780,10.0.0.1:45550,10.0.0.2:5000,7,132,0.554,175,0,0,1
0.753801,10.0.0.1:45550,10.0.0.2:5000,7,132,0.500,176,0,0,1
0.753893,10.0.0.1:45550,10.0.0.2:5000,7,132,0.460,177,0,0,1
0.761431,10.0.0.1:45550,10.0.0.2:5000,7,132,0.480,178,0,0,1
0.761691,10.0.0.1:45550,10.0.0.2:5000,7,132,0.511,179,0,0,1
0.761803,10.0.0.1:45550,10.0.0.2:5000,7,132,0.530,180,0,0,1
0.761815,10.0.0.1:45550,10.0.0.2:5000,7,133,0.527,181,0,0,1
0.761824,10.0.0.1:45550,10.0.0.2:5000,7,133,0.510,182,0,0,1
0.761834,10.0.0.1:45550,10.0.0.2:5000,7,133,0.484,183,0,0,1
0.761962,10.0.0.1:45550,10.0.0.2:5000,7,133,0.468,184,0,0,1
0.761979,10.0.0.1:45550,10.0.0.2:5000,7,133,0.444,185,0,0,1
0.768855,10.0.0.1:45550,10.0.0.2:5000,7,133,0.337,186,0,0,1
0.769002,10.0.0.1:45550,10.0.0.2:5000,7,133,0.268,187,0,0,1
0.769012,10.0.0.1:45550,10.0.0.2:5000,7,133,0.215,188,0,0,1
0.769105,10.0.0.1:45550,10.0.0.2:5000,7,133,0.186,189,0,0,1
0.769211,10.0.0.1:45550,10.0.0.2:5000,7,133,0.173,190,0,0,1
0.769341,10.0.0.1:45550,10.0.0.2:5000,7,133,0.177,191,0,0,1
0.777297,10.0.0.1:45550,10.0.0.2:5000,8,134,1.167,192,0,0,1
0.777441,10.0.0.1:45550,10.0.0.2:5000,8,135,1.799,193,0,0,1
0.777452,10.0.0.1:45550,10.0.0.2:5000,7,135,1.422,194,0,0,1
0.777584,10.0.0.1:45550,10.0.0.2:5000,7,135,1.114,195,0,0,1
0.777716,10.0.0.1:45550,10.0.0.2:5000,7,135,0.860,196,0,0,1
0.777737,10.0.0.1:45550,10.0.0.2:5000,8,135,0.664,197,0,0,1
0.777821,10.0.0.1:45550,10.0.0.2:5000,8,135,0.504,198,0,0,1
0.777931,10.0.0.1:45550,10.0.0.2:5000,8,135,0.386,199,0,0,1
0.778057,10.0.0.1:45550,10.0.0.2:5000,8,135,0.313,200,0,0,1
0.778066,10.0.0.1:45550,10.0.0.2:5000,8,135,0.256,201,0,0,1
0.785757,10.0.0.1:45550,10.0.0.2:5000,8,135,0.309,202,0,0,1
0.786160,10.0.0.1:45550,10.0.0.2:5000,8,135,0.384,203,0,0,1
0.786187,10.0.0.1:45550,10.0.0.2:5000,8,135,0.426,204,0,0,1
0.786326,10.0.0.1:45550,10.0.0.2:5000,8,136,0.457,205,0,0,1
0.786343,10.0.0.1:45550,10.0.0.2:5000,8,136,0.465,206,0,0,1
0.786465,10.0.0.1:45550,10.0.0.2:5000,8,136,0.471,207,0,0,1
0.786483,10.0.0.1:45550,10.0.0.2:5000,8,136,0.463,208,0,0,1
0.786611,10.0.0.1:45550,10.0.0.2:5000,9,136,0.459,209,0,0,1
0.786621,10.0.0.1:45550,10.0.0.2:5000,9,136,0.443,210,0,0,1
0.786717,10.0.0.1:45550,10.0.0.2:5000,9,135,0.538,211,0,0,1
0.786849,10.0.0.1:45550,10.0.0.2:5000,9,134,0.614,212,0,0,1
0.786867,10.0.0.1:45550,10.0.0.2:5000,9,134,0.676,213,0,0,1
0.795808,10.0.0.1:45550,10.0.0.2:5000,9,134,1.056,214,0,0,1
0.795832,10.0.0.1:45550,10.0.0.2:5000,9,135,1.275,215,0,0,1
0.795841,10.0.0.1:45550,10.0.0.2:5000,9,135,1.381,216,0,0,1
0.795850,10.0.0.1:45550,10.0.0.2:5000,9,136,1.408,217,0,0,1
0.795993,10.0.0.1:45550,10.0.0.2:5000,9,136,1.400,218,0,0,1
0.805227,10.0.0.1:45550,10.0.0.2:5000,9,136,1.480,219,0,0,1
0.805251,10.0.0.1:45550,10.0.0.2:5000,9,137,1.490,220,0,0,1
0.805596,10.0.0.1:45550,10.0.0.2:5000,9,137,1.493,221,0,0,1
0.805657,10.0.0.1:45550,10.0.0.2:5000,9,138,1.456,222,0,0,1
0.805670,10.0.0.1:45550,10.0.0.2:5000,9,138,1.388,223,0,0,1
0.805682,10.0.0.1:45550,10.0.0.2:5000,9,138,1.302,224,0,0,1
0.805694,10.0.0.1:45550,10.0.0.2:5000,10,138,1.206,225,0,0,1
0.805709,10.0.0.1:45550,10.0.0.2:5000,10,139,1.107,226,0,0,1
0.805853,10.0.0.1:45550,10.0.0.2:5000,10,139,1.025,227,0,0,1
0.805964,10.0.0.1:45550,10.0.0.2:5000,10,138,1.092,228,0,0,1
0.806092,10.0.0.1:45550,10.0.0.2:5000,10,137,1.143,229,0,0,1
0.806205,10.0.0.1:45550,10.0.0.2:5000,10,137,1.180,230,0,0,1
0.806240,10.0.0.1:45550,10.0.0.2:5000,10,136,1.206,231,0,0,1
0.806416,10.0.0.1:45550,10.0.0.2:5000,10,136,1.220,232,0,0,1
0.806443,10.0.0.1:45550,10.0.0.2:5000,10,135,1.278,233,0,0,1
0.806550,10.0.0.1:45550,10.0.0.2:5000,10,134,1.320,234,0,0,1
0.824946,10.0.0.1:45550,10.0.0.2:5000,10,135,1.825,235,0,0,1
0.825081,10.0.0.1:45550,10.0.0.2:5000,10,136,2.117,236,0,0,1
0.825084,10.0.0.1:45550,10.0.0.2:5000,10,137,2.243,237,0,0,1
0.825249,10.0.0.1:45550,10.0.0.2:5000,10,137,2.276,238,0,0,1
0.825268,10.0.0.1:45550,10.0.0.2:5000,10,138,2.229,239,0,0,1
0.825354,10.0.0.1:45550,10.0.0.2:5000,10,138,2.139,240,0,0,1
0.826260,10.0.0.1:45550,10.0.0.2:5000,10,139,2.126,241,0,0,1
0.826274,10.0.0.1:45550,10.0.0.2:5000,10,139,2.053,242,0,0,1
0.826382,10.0.0.1:45550,10.0.0.2:5000,10,140,1.955,243,0,0,1
0.826483,10.0.0.1:45550,10.0.0.2:5000,11,140,1.842,244,0,0,1
0.826495,10.0.0.1:45550,10.0.0.2:5000,10,139,1.845,245,0,0,1
0.826679,10.0.0.1:45550,10.0.0.2:5000,10,139,1.789,246,0,0,1
0.826709,10.0.0.1:45550,10.0.0.2:5000,10,139,1.790,247,0,0,1
0.826850,10.0.0.1:45550,10.0.0.2:5000,10,138,1.717,248,0,0,1
0.826883,10.0.0.1:45550,10.0.0.2:5000,10,138,1.612,249,0,0,1
0.826984,10.0.0.1:45550,10.0.0.2:5000,10,138,1.480,250,0,0,1
0.827114,10.0.0.1:45550,10.0.0.2:5000,10,136,1.576,251,0,0,1
0.837314,10.0.0.1:45550,10.0.0.2:5000,10,137,1.460,252,0,0,1
0.837328,10.0.0.1:45550,10.0.0.2:5000,11,137,1.340,253,0,0,1
0.837329,10.0.0.1:45550,10.0.0.2:5000,11,137,1.219,254,0,0,1
0.837330,10.0.0.1:45550,10.0.0.2:5000,11,137,1.103,256,0,0,1
0.837330,10.0.0.1:45550,10.0.0.2:5000,11,138,0.991,258,0,0,1
0.837363,10.0.0.1:45550,10.0.0.2:5000,11,138,0.892,260,0,0,1
0.837536,10.0.0.1:45550,10.0.0.2:5000,11,137,0.936,262,0,0,1
0.837562,10.0.0.1:45550,10.0.0.2:5000,11,137,0.970,264,0,0,1
0.837693,10.0.0.1:45550,10.0.0.2:5000,11,136,0.993,266,0,0,1
0.837708,10.0.0.1:45550,10.0.0.2:5000,11,135,1.077,268,0,0,1
0.838285,10.0.0.1:45550,10.0.0.2:5000,11,135,1.134,270,0,0,1
0.848030,10.0.0.1:45550,10.0.0.2:5000,12,135,1.430,272,0,0,1
0.848072,10.0.0.1:45550,10.0.0.2:5000,12,135,1.134,274,0,0,1
0.855840,10.0.0.1:45550,10.0.0.2:5000,12,136,1.875,276,0,0,1
0.855921,10.0.0.1:45550,10.0.0.2:5000,12,137,2.313,278,0,0,1
0.856044,10.0.0.1:45550,10.0.0.2:5000,12,138,2.544,280,0,0,1
0.856169,10.0.0.1:45550,10.0.0.2:5000,12,139,2.631,282,0,0,1
0.856180,10.0.0.1:45550,10.0.0.2:5000,12,138,2.216,284,0,0,1
0.856316,10.0.0.1:45550,10.0.0.2:5000,12,138,1.858,286,0,0,1
0.856327,10.0.0.1:45550,10.0.0.2:5000,12,138,1.564,288,0,0,1
0.856448,10.0.0.1:45550,10.0.0.2:5000,12,138,1.306,290,0,0,1
0.856575,10.0.0.1:45550,10.0.0.2:5000,13,138,1.081,292,0,0,1
0.856599,10.0.0.1:45550,10.0.0.2:5000,13,138,0.896,293,0,0,1
0.856721,10.0.0.1:45550,10.0.0.2:5000,13,137,0.985,295,0,0,1
0.856958,10.0.0.1:45550,10.0.0.2:5000,13,136,1.053,297,0,0,1
0.865482,10.0.0.1:45550,10.0.0.2:5000,13,136,1.164,299,0,0,1
0.865536,10.0.0.1:45550,10.0.0.2:5000,13,137,1.207,301,0,0,1
0.865652,10.0.0.1:45550,10.0.0.2:5000,13,137,1.213,302,0,0,1
0.865653,10.0.0.1:45550,10.0.0.2:5000,13,137,1.179,303,0,0,1
0.865779,10.0.0.1:45550,10.0.0.2:5000,13,138,1.135,304,0,0,1
0.874831,10.0.0.1:45550,10.0.0.2:5000,12,138,1.338,305,0,0,1
0.875609,10.0.0.1:45550,10.0.0.2:5000,12,139,1.526,306,0,0,1
0.875743,10.0.0.1:45550,10.0.0.2:5000,13,139,1.618,307,0,0,1
0.875754,10.0.0.1:45550,10.0.0.2:5000,13,139,1.630,308,0,0,1
0.875764,10.0.0.1:45550,10.0.0.2:5000,13,140,1.588,309,0,0,1
0.875788,10.0.0.1:45550,10.0.0.2:5000,13,140,1.514,310,0,0,1
0.875921,10.0.0.1:45550,10.0.0.2:5000,13,140,1.435,311,0,0,1
0.875967,10.0.0.1:45550,10.0.0.2:5000,13,141,1.343,312,0,0,1
0.875985,10.0.0.1:45550,10.0.0.2:5000,13,140,1.354,313,0,0,1
0.876041,10.0.0.1:45550,10.0.0.2:5000,13,140,1.356,314,0,0,1
0.876194,10.0.0.1:45550,10.0.0.2:5000,13,140,1.313,315,0,0,1
0.884827,10.0.0.1:45550,10.0.0.2:5000,13,140,1.805,316,0,0,1
0.885445,10.0.0.1:45550,10.0.0.2:5000,13,141,2.148,317,0,0,1
0.885466,10.0.0.1:45550,10.0.0.2:5000,13,142,2.309,318,0,0,1
0.885476,10.0.0.1:45550,10.0.0.2:5000,13,143,2.344,319,0,0,1
0.885484,10.0.0.1:45550,10.0.0.2:5000,13,143,2.294,320,0,0,1
0.885551,10.0.0.1:45550,10.0.0.2:5000,13,144,2.198,321,0,0,1
0.885568,10.0.0.1:45550,10.0.0.2:5000,13,144,2.069,322,0,0,1
0.885576,10.0.0.1:45550,10.0.0.2:5000,13,144,1.921,323,0,0,1
0.885779,10.0.0.1:45550,10.0.0.2:5000,14,145,1.788,324,0,0,1
0.886735,10.0.0.1:45550,10.0.0.2:5000,13,144,1.822,325,0,0,1
0.886956,10.0.0.1:45550,10.0.0.2:5000,13,143,1.840,326,0,0,1
0.896117,10.0.0.1:45550,10.0.0.2:5000,13,144,1.999,327,0,0,1
0.896410,10.0.0.1:45550,10.0.0.2:5000,14,145,2.077,328,0,0,1
0.896423,10.0.0.1:45550,10.0.0.2:5000,14,145,2.066,329,0,0,1
0.896445,10.0.0.1:45550,10.0.0.2:5000,14,145,1.997,330,0,0,1
0.896631,10.0.0.1:45550,10.0.0.2:5000,14,146,1.912,331,0,0,1
0.896705,10.0.0.1:45550,10.0.0.2:5000,14,146,1.806,332,0,0,1
0.896725,10.0.0.1:45550,10.0.0.2:5000,14,146,1.658,333,0,0,1
0.896923,10.0.0.1:45550,10.0.0.2:5000,14,146,1.484,334,0,0,1
0.897007,10.0.0.1:45550,10.0.0.2:5000,14,146,1.313,335,0,0,1
0.897034,10.0.0.1:45550,10.0.0.2:5000,14,145,1.157,336,0,0,1
0.897282,10.0.0.1:45550,10.0.0.2:5000,14,145,0.987,337,0,0,1
0.897295,10.0.0.1:45550,10.0.0.2:5000,14,145,0.843,338,0,0,1
0.897304,10.0.0.1:45550,10.0.0.2:5000,14,145,0.721,339,0,0,1
0.897312,10.0.0.1:45550,10.0.0.2:5000,14,145,0.618,340,0,0,1
0.905814,10.0.0.1:45550,10.0.0.2:5000,14,146,1.458,341,0,0,1
0.906278,10.0.0.1:45550,10.0.0.2:5000,14,147,2.023,342,0,0,1
0.906283,10.0.0.1:45550,10.0.0.2:5000,15,148,2.331,343,0,0,1
0.906287,10.0.0.1:45550,10.0.0.2:5000,15,148,2.460,344,0,0,1
0.906289,10.0.0.1:45550,10.0.0.2:5000,14,148,2.356,345,0,0,1
0.906289,10.0.0.1:45550,10.0.0.2:5000,14,147,2.214,346,0,0,1
0.906397,10.0.0.1:45550,10.0.0.2:5000,14,147,2.039,347,0,0,1
0.906409,10.0.0.1:45550,10.0.0.2:5000,14,147,1.858,348,0,0,1
0.906563,10.0.0.1:45550,10.0.0.2:5000,14,146,1.663,349,0,0,1
0.906585,10.0.0.1:45550,10.0.0.2:5000,14,146,1.479,350,0,0,1
0.907735,10.0.0.1:45550,10.0.0.2:5000,14,146,1.169,351,0,0,1
0.907966,10.0.0.1:45550,10.0.0.2:5000,15,146,0.901,352,0,0,1
0.907978,10.0.0.1:45550,10.0.0.2:5000,15,146,0.694,353,0,0,1
0.907986,10.0.0.1:45550,10.0.0.2:5000,15,146,0.536,354,0,0,1
0.908084,10.0.0.1:45550,10.0.0.2:5000,15,146,0.403,355,0,0,1
0.908164,10.0.0.1:45550,10.0.0.2:5000,15,146,0.311,356,0,0,1
0.908285,10.0.0.1:45550,10.0.0.2:5000,14,146,0.353,357,0,0,1
0.918364,10.0.0.1:45550,10.0.0.2:5000,14,147,1.164,358,0,0,1
0.918665,10.0.0.1:45550,10.0.0.2:5000,14,147,1.698,359,0,0,1
0.918849,10.0.0.1:45550,10.0.0.2:5000,14,148,2.018,360,0,0,1
0.918876,10.0.0.1:45550,10.0.0.2:5000,14,149,2.168,361,0,0,1
0.918885,10.0.0.1:45550,10.0.0.2:5000,14,149,2.201,362,0,0,1
0.918894,10.0.0.1:45550,10.0.0.2:5000,15,150,2.154,363,0,0,1
0.918919,10.0.0.1:45550,10.0.0.2:5000,15,150,2.059,364,0,0,1
0.919137,10.0.0.1:45550,10.0.0.2:5000,15,151,1.960,365,0,0,1
0.919159,10.0.0.1:45550,10.0.0.2:5000,15,151,1.836,366,0,0,1
0.919176,10.0.0.1:45550,10.0.0.2:5000,15,151,1.700,367,0,0,1
0.919276,10.0.0.1:45550,10.0.0.2:5000,15,152,1.569,368,0,0,1
0.919423,10.0.0.1:45550,10.0.0.2:5000,15,152,1.453,369,0,0,1
0.919505,10.0.0.1:45550,10.0.0.2:5000,15,152,1.342,370,0,0,1
0.919526,10.0.0.1:45550,10.0.0.2:5000,15,151,1.408,371,0,0,1
0.929376,10.0.0.1:45550,10.0.0.2:5000,15,152,1.529,372,0,0,1
